PUBUKPRN,UKPRN,KISCOURSEID,KISMODE,EMPUNAVAILREASON,EMPPOP,EMPRESP_RATE,EMPAGG,EMPSBJ,WORKSTUDY,STUDY,ASSUNEMP,BOTH,NOAVAIL,WORK
10007140,10007140,US0683-03,1,1,160,76,13,CAH15-01-02,89,20,6,13,4,57
10007140,10007140,US0683-03,2,1,,,,,,,,,,
10007140,10007140,US0683-04,1,0,10,75,24,,90,35,0,20,10,35
10007140,10007140,US0683-04,2,1,,,,,,,,,,
10007140,10007140,US0683-05,1,1,130,79,13,CAH16-01-01,91,40,3,13,6,38
10007140,10007140,US0683-05,2,1,,,,,,,,,,
10007140,10007140,US0683F-01,1,1,130,79,13,CAH16-01-01,91,40,3,13,6,38
10007140,10007140,US0683F-05,1,1,130,79,13,CAH16-01-01,91,40,3,13,6,38
10007140,10007140,US0683F-05,1,1,145,69,13,CAH17-01-02,94,9,2,4,4,81
10007140,10007140,US0686-00,1,0,115,83,14,,95,0,0,1,5,94
10007140,10007140,US0686F-00,1,1,120,81,13,CAH22-01-02,95,0,0,1,5,94
10007140,10007140,US0688-00,1,0,60,77,14,,95,28,2,5,3,62
10007140,10007140,US0688F-00,1,1,40,85,13,CAH15-04-02,90,10,5,5,5,75
10007140,10007140,US0689-00,1,0,25,75,14,,80,20,15,5,10,50
10007140,10007140,US0689-00,2,0,,,,,,,,,,
10007140,10007140,US0691-00,1,0,100,74,14,,91,16,7,6,2,70
10007140,10007140,US0691-00,2,0,,,,,,,,,,
10007140,10007140,US0691F-00,1,1,135,73,13,CAH04-01-01,92,17,6,7,2,67
10007140,10007140,US0697-00,1,0,135,72,24,,96,2,1,0,3,94
10007140,10007140,US0697-00,2,1,20,95,12,CAH02-03,95,0,0,5,5,90
10007140,10007140,US0699-00,1,0,20,90,14,,90,0,5,0,5,90
10007140,10007140,US0699-00,2,1,20,95,12,CAH02-03,95,0,0,5,5,90
10007140,10007140,US0701-00,1,0,40,80,14,,100,5,0,0,0,90
10007140,10007140,US0701-00,2,1,20,95,13,CAH02-03-12,95,0,0,5,5,90
10007140,10007140,US0702-00,1,0,25,90,14,,95,0,5,0,0,95
10007140,10007140,US0705-00,1,1,75,83,13,CAH21-01-05,97,30,3,14,0,53
10007140,10007140,US0707-00,1,1,15,85,12,CAH10-02,100,15,0,15,0,75
10007140,10007140,US0707F-00,1,0,40,85,14,,95,5,5,5,5,90
10007140,10007140,US0708-00,1,0,10,75,14,,85,10,10,0,10,75
10007140,10007140,US0708-00,2,1,15,90,12,CAH13-01,100,5,0,0,0,95
10007140,10007140,US0708F-00,1,1,40,80,13,CAH13-01-01,95,15,5,10,5,75
10007140,10007140,US0710-00,1,0,10,100,14,,100,10,0,10,0,80
10007140,10007140,US0710-00,2,1,15,90,13,CAH13-01-02,100,0,0,0,0,100
10007140,10007140,US0710F-00,1,1,30,80,13,CAH13-01-02,90,15,5,5,5,70
10007140,10007140,US0712-00,1,0,20,75,24,,85,5,5,10,10,70
10007140,10007140,US0712-00,2,0,15,90,13,CAH13-01-02,100,0,0,0,0,100
10007140,10007140,US0712F-00,1,1,30,80,13,CAH13-01-02,90,15,5,5,5,70
10007140,10007140,US0714-00,1,0,10,70,24,,100,10,0,10,0,80
10007140,10007140,US0714-00,2,1,20,80,22,CAH17-01,90,5,10,10,0,75
10007140,10007140,US0714F-00,1,1,145,69,13,CAH17-01-02,94,9,2,4,4,81
10007140,10007140,US0716-00,1,0,65,78,14,,94,3,2,2,5,89
10007140,10007140,US0716F-00,1,1,55,82,13,CAH17-01-03,96,7,0,4,4,85
10007140,10007140,US0716F-00,1,1,155,77,12,CAH18-01,94,5,3,1,4,88
10007140,10007140,US0716F-00,1,1,325,76,13,CAH21-01-03,92,9,3,2,5,80
10007140,10007140,US0717-00,1,0,15,85,24,,90,30,10,0,0,60
10007140,10007140,US0717-00,2,1,10,80,12,CAH10-01,100,0,0,10,0,90
10007140,10007140,US0717F-00,1,0,15,85,24,,90,30,10,0,0,60
10007140,10007140,US0720-00,1,1,25,85,13,CAH21-01-09,100,10,0,0,0,85
10007140,10007140,US0720F-00,1,1,615,77,12,CAH21-01,94,14,2,5,4,76
10007140,10007140,US0721-00,1,0,55,80,24,,95,33,4,7,2,54
10007140,10007140,US0721-00,2,0,,,,,,,,,,
10007140,10007140,US0721F-00,1,1,40,70,13,CAH19-01-01,100,35,0,5,0,60
10007140,10007140,US0723-00,1,0,10,85,14,,100,20,0,20,0,60
10007140,10007140,US0724-00,1,1,245,74,12,CAH10-01,93,13,5,4,2,76
10007140,10007140,US0724-00,2,1,10,80,12,CAH10-01,100,0,0,10,0,90
10007140,10007140,US0724F-00,1,1,245,74,12,CAH10-01,93,13,5,4,2,76
10007140,10007140,US0733-00,1,1,75,71,13,CAH02-03-07,95,1,1,0,4,93
10007140,10007140,US0737-00,1,1,55,82,13,CAH17-01-03,96,7,0,4,4,85
10007140,10007140,US0737-00,1,1,155,77,12,CAH18-01,94,5,3,1,4,88
10007140,10007140,US0740-00,1,0,245,74,12,CAH10-01,93,13,5,4,2,76
10007140,10007140,US0740-00,2,1,10,80,12,CAH10-01,100,0,0,10,0,90
10007140,10007140,US0740F-00,1,0,245,74,12,CAH10-01,93,13,5,4,2,76
10007140,10007140,US0742-00,1,1,515,81,12,CAH02-01,97,1,1,1,2,96
10007140,10007140,US0757-00,1,1,25,85,13,CAH21-01-09,100,10,0,0,0,85
10007140,10007140,US0782-00,1,1,65,78,13,CAH22-01-01,95,30,2,5,3,60
10007140,10007140,US0782-00,2,1,,,,,,,,,,
10007140,10007140,US0782F-00,1,1,65,78,13,CAH22-01-01,95,30,2,5,3,60
10007140,10007140,US0784-00,1,1,15,75,13,CAH19-01-03,100,20,0,10,0,70
10007140,10007140,US0784-00,1,1,65,72,12,CAH19-01,100,29,0,6,0,65
10007140,10007140,US0784-00,2,1,,,,,,,,,,
10007140,10007140,US0784F-00,1,1,15,75,13,CAH19-01-03,100,20,0,10,0,70
10007140,10007140,US0784F-00,1,1,65,72,12,CAH19-01,100,29,0,6,0,65
10007140,10007140,US0785-00,1,0,15,75,13,CAH19-01-03,100,20,0,10,0,70
10007140,10007140,US0785-00,2,1,,,,,,,,,,
10007140,10007140,US0785F-00,1,1,15,75,13,CAH19-01-03,100,20,0,10,0,70
10007140,10007140,US0786-00,1,0,40,70,13,CAH19-01-01,100,35,0,5,0,60
10007140,10007140,US0786-00,1,0,75,78,13,CAH21-01-06,96,7,1,1,3,87
10007140,10007140,US0786-00,2,1,,,,,,,,,,
10007140,10007140,US0786F-00,1,1,40,70,13,CAH19-01-01,100,35,0,5,0,60
10007140,10007140,US0786F-00,1,1,75,78,13,CAH21-01-06,96,7,1,1,3,87
10007140,10007140,US0787-00,1,1,40,70,13,CAH19-01-01,100,35,0,5,0,60
10007140,10007140,US0787-00,1,1,65,72,11,CAH19,100,29,0,6,0,65
